ptype,floor_area,build_year,occupy,star,site_eui,ngas,water_use
Multifamily Housing,87982,1956,100,74,60.5,3394069.8,3971.7
Multifamily Housing,86769,1956,100,50,72.3,3543119.6,3798.2
Multifamily Housing,288711,1950,100,35,100.9,24852182.1,18084.2
Multifamily Housing,177752,2009,100,91,52.5,6983333.6,4788.3
Multifamily Housing,160791,1953,100,100,35,2730200,7581.8
Multifamily Housing,85427,1954,100,36,86.4,5476600.1,4763.6
Multifamily Housing,113094,1949,100,88,71.3,6072152.5,5444.9
Multifamily Housing,201428,1950,100,76,72.9,11296102,11157
Multifamily Housing,228690,1953,100,99,69.6,14503600.1,13071.9
Multifamily Housing,124001,1947,100,89,74.7,7071940.8,5091.4
Multifamily Housing,246706,1949,100,92,65.1,12180037.7,7953.3
Multifamily Housing,428836,1965,100,26,104.5,35529982.8,29403.6
Multifamily Housing,101613,1963,100,4,170.5,15816500.1,6229.8
Multifamily Housing,101613,1963,80,69,83.6,6925799.8,5703.4
Multifamily Housing,105201,1949,100,1,245.9,7718000.3,705750.3
Multifamily Housing,151550,1949,100,85,68.7,8397626.1,6306
Multifamily Housing,70110,1929,100,64,85.1,5135600,3781.4
Multifamily Housing,113397,1939,100,72,76.2,7375650.1,4239.2
Multifamily Housing,194933,1953,100,82,69,10000361.4,7902.4
Multifamily Housing,177333,1946,100,82,60.5,8852300.2,5629.1
Multifamily Housing,298684,1962,100,29,90,21030453.5,14708.9
Multifamily Housing,71838,1939,100,73,80.6,4737699.8,2926.4
Multifamily Housing,80010,1940,100,92,71.9,4409789.9,3291.4
Multifamily Housing,77000,1939,100,71,87.5,5888091.3,2561.3
Multifamily Housing,73020,1939,95,80,73.8,4459900.1,2781.3
Multifamily Housing,116770,1966,100,100,35.3,3087371,6549.9
Multifamily Housing,125251,1964,100,15,139,14824398.7,7636.1
Multifamily Housing,114510,1966,100,25,118.9,11210300.1,6648.7
Multifamily Housing,75382,1940,100,78,66.6,4225399.7,2796.2
Multifamily Housing,62100,1950,100,81,71.7,4088900.2,2544.9
Multifamily Housing,59975,1960,100,38,90.4,4248500.4,2889.7
Multifamily Housing,61930,1939,100,89,71.3,3669700.2,4088.9
Multifamily Housing,72800,1936,100,28,121.5,8067899.6,8996.1
Multifamily Housing,88310,1949,100,89,65.7,4686757.3,2693
Multifamily Housing,177375,1951,100,94,64,9004934.2,8096.2
Multifamily Housing,117338,1952,100,92,65.5,6160518.5,4721.7
Multifamily Housing,89565,1966,100,72,61,4247100,2474.6
Multifamily Housing,148739,1957,100,84,73.5,8074435.1,7215
Multifamily Housing,57400,1961,100,68,88,4008980.2,3205.4
Multifamily Housing,122085,1951,100,74,67.8,6080200.2,4235.7
Multifamily Housing,126660,1940,100,89,74.8,7868776,4694.8
Multifamily Housing,85200,1942,100,30,108.5,7829457.2,5855.9
Multifamily Housing,213900,1951,100,50,132.7,24446698.1,9896.7
Multifamily Housing,137500,1937,95,88,70,8209199.6,6955.4
Multifamily Housing,70435,1940,100,85,72.5,4333531.4,2017.5
Senior Care Community,118864,2001,100,26,88.1,6549999.6,5149.2
Multifamily Housing,70127,1941,100,98,66.1,3853199.8,3197.2
Multifamily Housing,105280,1969,95,11,130.2,11215563.6,3328.1
Multifamily Housing,75000,1941,100,79,76.3,4571399.7,3241.3
Multifamily Housing,128736,1950,100,75,102.2,11219062.3,8721.5
Multifamily Housing,128736,1951,100,61,115,12710215.1,6425.8
Multifamily Housing,250034,1956,100,80,81.4,14944705.8,8183.7
Multifamily Housing,60106,1951,100,49,106.7,5174400,4533.9
Multifamily Housing,152526,1940,100,88,73.3,9577958.9,7987.7
Multifamily Housing,83160,1941,100,73,91.5,6690875.5,5079.3
Multifamily Housing,55232,1940,100,90,79.1,3665659.5,3102
Multifamily Housing,97650,1940,100,79,85.7,7244621.9,4228.4
Multifamily Housing,97650,1940,100,79,82.5,6706716.5,4916.2
Office,80860,1962,100,52,120.6,8094576,4111.3
Multifamily Housing,118125,1940,100,87,72.8,7140261.1,5164.6
Office,389318,1982,100,87,62.2,7793209.2,4807.1
Multifamily Housing,63112,1961,100,100,51.1,3092200.2,2474.6
Non-Refrigerated Warehouse,126533,1939,100,93,19.6,1932203.8,483.3
Multifamily Housing,117450,1996,100,98,48.5,5990000.1,14477.1
Multifamily Housing,685893,1963,100,1,200.2,63875065.1,88211
Multifamily Housing,239190,1970,100,70,79,12976150.2,14446.4
Multifamily Housing,58000,1982,100,55,90.5,4143033.2,3352
Multifamily Housing,52800,1930,100,5,115.2,4687000.2,3556.2
Multifamily Housing,392700,1956,100,77,69.3,21860473.6,17016.1
Multifamily Housing,115654,1955,100,81,62.5,5653532.6,3384.3
Distribution Center,65000,1957,100,91,44.4,2886719.4,170.2
Distribution Center,45150,1959,100,41,62.2,1893032.1,314.2
Multifamily Housing,68440,1963,100,55,82.6,4724600.2,8108.1
Wholesale Club/Supercenter,75373,2005,100,2,213.2,4978306.5,91457
Non-Refrigerated Warehouse,54495,1967,100,77,35.6,1536000,83.3
Non-Refrigerated Warehouse,88500,1930,100,68,97.1,7067876.5,147.4
Distribution Center,143840,1931,100,100,14.3,1450628.9,3125.3
Distribution Center,130000,1955,100,18,115.9,12625745.5,511.3
Non-Refrigerated Warehouse,53143,1967,100,2,155.1,7029791.3,185.8
Non-Refrigerated Warehouse,55045,1965,100,98,10.8,435100,38.9
Mixed Use Property,90475,1957,100,93,51.2,1600490.7,373
Distribution Center,44200,1966,100,13,127.6,6255360.1,17027.8
Non-Refrigerated Warehouse,54600,1963,100,91,10.7,111700,120.2
Distribution Center,114500,1963,100,54,46.5,2449055.1,684.9
Courthouse,69500,1985,100,88,75.4,5116544.1,529.5
Non-Refrigerated Warehouse,97650,1970,100,75,64.5,4774300.1,302.2
Non-Refrigerated Warehouse,150000,1954,100,79,34.7,3036545.2,129648.5
Distribution Center,200000,1950,100,43,39,3081330.9,1427.8
Non-Refrigerated Warehouse,131000,1930,100,79,32.6,3333891.1,1275.4
Non-Refrigerated Warehouse,180000,1980,100,65,43.3,4346601.4,2944.3
Non-Refrigerated Warehouse,120000,1980,100,41,46.4,3610500,3488.9
Non-Refrigerated Warehouse,75000,1980,100,83,33,1069700.1,1202.9
Distribution Center,66000,1963,100,71,24.6,793000,198.7
Non-Refrigerated Warehouse,75447,1965,100,83,10.8,503811.5,158.6
Non-Refrigerated Warehouse,82283,1990,100,89,30.5,1782325.8,285
Non-Refrigerated Warehouse,53000,1954,100,99,6.5,307500,26.2
Multifamily Housing,62102,1963,100,1,154.5,6893321.3,31.8
Senior Care Community,66223,1972,100,62,90.2,922593.6,9035.7
Supermarket/Grocery Store,52336,1996,100,82,200.7,3450373.8,1022.2
Distribution Center,70000,1927,100,70,30.7,20500,829.2
Multifamily Housing,66924,1959,100,51,105.7,5913499.9,4614
Multifamily Housing,60706,1964,100,26,97.8,4306799.8,3521.1
Multifamily Housing,319025,1952,100,81,84.5,21222600.6,28704.7
Senior Care Community,120450,1972,100,31,165.6,14114300.6,7193.3
Senior Care Community,51723,1974,100,90,122.9,4428539,4943.1
Multifamily Housing,114590,1939,100,83,74.1,7407232.2,4601.3
Multifamily Housing,53468,1927,100,77,90.2,4726214.5,3315.3
Multifamily Housing,100080,1941,100,67,90.1,7771000.2,5834.1
Multifamily Housing,105304,1941,100,76,82.4,7456499.9,5028.4
Multifamily Housing,57288,1939,100,57,94.8,4663281.6,3638.1
Multifamily Housing,52600,1927,100,40,116.3,5737880.9,2893.1
Multifamily Housing,80437,1936,100,83,66.5,4609799.9,4035
Multifamily Housing,89971,1930,100,75,76.3,5880500.1,4882.4
Multifamily Housing,63000,1939,100,72,77.1,3862799.9,3065.4
Multifamily Housing,63000,1941,100,80,64.5,3041200,2629.8
Multifamily Housing,78643,1940,100,87,68.2,4542200.3,4089.8
Multifamily Housing,160968,1942,100,83,72.6,9869088.8,7897.6
Multifamily Housing,153606,1952,100,68,76.2,9396600,6430.3
Multifamily Housing,69000,1954,100,49,85.6,4922999.9,2547.9
Multifamily Housing,112801,1970,100,92,61.4,5144820.1,5378.6
Multifamily Housing,81666,1941,100,90,60.5,4122200,3408.9
Multifamily Housing,106140,1952,100,50,95.9,8053700.1,6130
Multifamily Housing,60000,1940,100,50,99.3,4929300.4,4639.7
Multifamily Housing,67000,1960,100,99,61.5,3588491.3,3663.3
Multifamily Housing,132712,1970,100,95,57.5,5782920,5006.8
Multifamily Housing,74228,1940,100,100,15.5,377900,2859.1
Multifamily Housing,62010,1940,100,53,87.4,4557895,1135.5
Multifamily Housing,79056,1948,100,100,16.7,133500,6850.1
Multifamily Housing,73620,1936,100,36,91.5,5864400.1,4481.6
Multifamily Housing,61190,1960,100,40,94.8,5007199.8,3376.7
Multifamily Housing,58539,1970,100,90,68,2793098.1,3105.5
Multifamily Housing,64520,1941,100,48,97.8,4981656.8,5605.4
Multifamily Housing,75754,1941,100,100,15.8,285700,2906
Multifamily Housing,74228,1940,100,100,14.6,288100,2822.4
Office,41478,1941,100,94,61,3827300.5,3171.7
Multifamily Housing,68250,1953,95,76,74.9,4129872.2,3440.3
Multifamily Housing,129932,1963,100,59,87.3,466958.1,7072.1
Multifamily Housing,51173,2010,100,100,40,1414280.4,1375.8
Multifamily Housing,60306,2000,100,75,75.1,3446313.6,4231.8
Multifamily Housing,74480,1940,100,86,67.8,4270047.1,1047.9
Multifamily Housing,142798,1939,100,15,112.1,13405315.6,0
Multifamily Housing,142798,1939,100,65,82.7,10093121.3,8159.3
Multifamily Housing,131868,1952,100,84,90.9,9314376.9,7469.3
Multifamily Housing,163625,1939,100,86,64.1,9032817.9,0
Multifamily Housing,55170,1956,100,89,79,3415976.6,2704.2
Multifamily Housing,97104,1963,100,27,104.2,8155200.1,6188.6
Multifamily Housing,77700,1963,100,39,105.5,6832699.9,4763.6
Multifamily Housing,115200,1962,100,83,74.8,6949948,5156.3
Multifamily Housing,60306,2000,100,74,75.9,3498017.4,4964.4
Multifamily Housing,264212,1970,100,73,80.3,15800599.5,11824.5
Multifamily Housing,54271,1958,100,59,86,3769399.7,4871.4
Multifamily Housing,50200,1986,95,76,73.2,2758200.3,2756.3
Multifamily Housing,82403,1947,100,47,95,6992200.1,4038.3
Multifamily Housing,177710,1970,100,68,78.4,10398870,6766.1
Multifamily Housing,77300,1950,100,16,126,8301366.5,7684.7
Multifamily Housing,80831,1939,100,87,71.6,62887.1,2463.3
Multifamily Housing,112800,1964,100,28,101.6,8786854.7,4993.3
Multifamily Housing,125216,1953,100,37,97,8091099.8,4955.1
Multifamily Housing,86136,1953,100,59,88.8,5738299.8,7632.4
Multifamily Housing,100100,1955,100,34,101.5,6393600,5373.3
Multifamily Housing,127400,1961,100,57,77.8,7418899.6,5529.3
Multifamily Housing,112460,1948,100,12,110.6,9755687.6,9088.3
Multifamily Housing,84472,1939,100,84,62.1,4161298.6,3857
Multifamily Housing,149783,1941,100,95,60.3,6602633.1,4039.5
Multifamily Housing,58350,1950,100,27,132.5,4874000.1,9255
Multifamily Housing,94769,1965,100,85,71.2,5296200.3,4454.1
Multifamily Housing,65687,1992,100,100,16.3,134500,5068.1
Multifamily Housing,74880,1941,100,48,91.8,6146900.2,3883.5
Multifamily Housing,72025,1948,100,76,77.9,4405155.9,3952.7
Multifamily Housing,67690,1940,100,88,68.1,3883363.3,3129.1
Multifamily Housing,164168,1991,100,79,54.7,6816400.1,6157.3
Multifamily Housing,58874,1957,100,54,95.3,4560107.4,2589
Multifamily Housing,106365,1954,100,41,91.3,7968900.2,4878
Multifamily Housing,94648,1920,100,49,107.3,7705790.9,2722.9
Multifamily Housing,73500,1931,100,10,119.4,6406311.2,4312.5
Multifamily Housing,575600,1965,100,48,94.9,41574801.2,23865.5
Multifamily Housing,190000,1965,100,46,95.6,16869800.3,8497.1
Multifamily Housing,99254,1932,100,26,106.8,1093499.9,3527.8
Office,81411,1930,100,58,225.5,16881517.3,7793.6
Multifamily Housing,139392,1941,100,47,70.9,8448899.9,6585.1
Multifamily Housing,53410,1933,100,9,131.7,122900,2575.1
Multifamily Housing,66600,1918,100,12,146.6,9012099.7,2341.4
Multifamily Housing,123172,1952,100,75,86,8850741.6,7299.9
Multifamily Housing,148181,1932,100,92,54.4,5614500.2,4803.2
Multifamily Housing,101127,1933,100,98,54.8,4542398.7,3268.2
Multifamily Housing,94744,1938,100,94,60.1,4837167.4,4216.8
Multifamily Housing,124091,1937,100,94,52.1,5396318.2,2820
Multifamily Housing,142015,1923,100,50,81.8,439400,6337.5
Multifamily Housing,78087,1954,100,91,69.3,4508199.8,4115.4
Multifamily Housing,140196,1950,100,75,86.7,9494800.1,12126.7
Multifamily Housing,64716,1931,100,49,88.8,4865500,3523.3
Multifamily Housing,64716,1931,100,63,80.1,4365499.8,2428.9
Multifamily Housing,112536,1956,95,41,77.5,6655718.5,4810.7
Office,63675,1920,100,84,88.5,5818400.2,4908.7
Multifamily Housing,79362,1979,100,77,72.6,4486876.7,5674.4
Multifamily Housing,106000,1932,100,85,73.4,6597073.3,6966.6
Multifamily Housing,150000,1960,90,100,6.1,164022.6,8808.5
Multifamily Housing,88272,1925,100,96,70.3,5870099.7,4334
Multifamily Housing,103012,1939,100,70,77.3,6877700.2,4730.5
Multifamily Housing,63350,1924,100,89,67.3,3286800.1,2488.8
Multifamily Housing,164336,1941,100,84,79.1,9800,4646.9
Multifamily Housing,134080,1952,100,87,63.2,6912979.8,4757.6
Multifamily Housing,58864,1932,100,50,91,4354322.6,4281.8
Multifamily Housing,213644,1973,100,76,49.7,5149413.9,11258.2
Multifamily Housing,60736,1929,95,52,85.5,4246100.1,2422.9
Multifamily Housing,68090,1929,100,90,65.9,3725200.1,3309.4
Multifamily Housing,196420,1974,100,43,66.3,5925879.9,9920.5
Multifamily Housing,60879,1938,100,67,90.7,4864200,2678
Multifamily Housing,65000,1939,100,46,86.1,4922415.6,2251.5
Multifamily Housing,60000,1940,100,77,74.5,3612483.2,3110.7
Multifamily Housing,87655,1938,100,97,74.1,6287799.9,3950.8
Multifamily Housing,56636,1937,100,81,73.7,3300700,3062.5
Multifamily Housing,57909,1937,100,77,82.8,3953999.6,2357.9
Multifamily Housing,74242,1940,100,34,112.1,3983200.3,2707.6
Multifamily Housing,57518,1937,100,73,85.7,4043800.1,3488.4
Multifamily Housing,106909,1925,100,48,106.9,10020699.8,6093.6
Office,371000,1989,100,74,79.2,5540126.5,8966.9
Multifamily Housing,125343,1927,100,72,76.9,7453300,6303.1
Multifamily Housing,51959,1923,100,13,230.4,9246437.3,6391.2
Multifamily Housing,90500,1930,100,59,76.2,5354899.8,4142.7
Multifamily Housing,54404,1933,100,83,72.2,3294315.9,5412.2
Multifamily Housing,67136,1933,100,84,69.7,3928271.8,5098
Multifamily Housing,133140,1960,90,95,64.9,8126183.9,12510.4
Multifamily Housing,77427,1931,100,1,18459.5,36241,2324.2
Multifamily Housing,91500,1940,100,65,76.5,5215339.3,4065.3
Multifamily Housing,158032,1948,100,85,75.1,9398172.2,6531.2
Distribution Center,53660,1920,100,7,52,294322.5,1.3
Multifamily Housing,57716,1928,100,16,115,5799100.2,8035.6
Distribution Center,123000,1970,100,88,27.3,2554124.6,180.3
Non-Refrigerated Warehouse,87969,1969,100,64,30.5,980000,647.2
Multifamily Housing,295000,1960,90,1,167.1,42740899.1,32871
Retail Store,121731,2000,100,48,96.3,4273189,1735.3
Supermarket/Grocery Store,60713,1960,100,85,215.4,5819647.1,5011.8
Retail Store,78500,1955,100,71,62.2,1249730.9,1867.9
Multifamily Housing,122805,1985,100,85,68.5,6602633.1,7841.1
Office,149000,1944,100,68,111.2,8143101.1,2121.5
Office,54574,1942,100,59,59.1,495400,332.9
Non-Refrigerated Warehouse,160000,1970,100,1,697.9,85364313.5,149708.8
Distribution Center,156000,1919,100,32,91.7,12646173.1,1017.4
Wholesale Club/Supercenter,111000,1996,100,46,80.5,1153247.9,154866
Supermarket/Grocery Store,50000,1985,100,36,228.8,6595634.3,180779.2
Retail Store,139899,1998,100,80,86.2,3301000.2,1894
Office,85826,1990,100,24,95.1,2245820.2,3068
Office,69850,2014,70,59,88.2,3252601.7,807.9
Office,62545,1985,100,74,54.9,224806.2,1302.8
Hotel,63063,1990,100,57,58.4,1232431.3,4749.7
Multifamily Housing,64218,1971,100,43,79.8,3868281.7,3578.4
Office,148000,1991,100,100,26,2693356.3,78.5
Distribution Center,74000,1972,100,86,33.4,1509356.3,459.6
Senior Care Community,80703,1971,100,12,129.2,2872638.6,7530.6
Senior Care Community,76000,1968,100,60,78,612074.2,5307.4
Office,90000,1950,95,100,36.6,1794466.6,4773.2
Multifamily Housing,499960,1957,100,28,125.5,2554274.2,32957.8
Senior Care Community,55969,1957,100,58,220.7,8485096.9,6483
Multifamily Housing,274009,1952,100,53,72.9,11608026,14876.5
Multifamily Housing,234450,1961,100,63,69.2,12348604.9,10072.2
Multifamily Housing,180262,1957,100,50,101,14391163.5,8355.7
Office,56000,1993,100,95,28.5,357906,794.4
Multifamily Housing,225990,1960,100,67,78.3,13688306.1,12922.6
Multifamily Housing,206046,1957,100,65,64.2,9786799.7,8863.2
Multifamily Housing,153091,1957,100,55,90.6,11248679.7,7086.3
Retail Store,116592,2001,100,66,69.3,2152518.9,1449.5
Non-Refrigerated Warehouse,52897,1960,100,85,37,1902003.2,535.1
Multifamily Housing,61140,2007,100,95,50.6,2284600.1,2202.3
Multifamily Housing,59040,2007,100,34,61.6,1839637,3377.2
Multifamily Housing,85615,1928,100,77,85.4,6025522.8,3212.3
Multifamily Housing,175000,1956,100,92,54.3,7561315.2,5220.2
Multifamily Housing,175000,1956,100,89,56.5,7796424.9,5826.6
Multifamily Housing,175000,1956,100,86,61.6,8865910,5946.4
Multifamily Housing,449400,1956,100,37,93.6,34511533.6,13790.3
Multifamily Housing,73750,1965,100,61,62.6,847100,3862.2
Multifamily Housing,97356,1952,100,96,41.6,2038350,2835.7
Multifamily Housing,173644,1951,100,91,48.6,5325292.8,6054.9
Multifamily Housing,73480,1951,100,15,156.9,7099959.4,9237.9
Multifamily Housing,235500,1954,100,94,52.6,8908617.9,11265.7
Multifamily Housing,382500,1954,100,64,84.2,2199932.6,21257.4
Multifamily Housing,51378,1954,100,18,96.1,2951166.6,2687.5
Multifamily Housing,142933,1952,100,86,61,7173700,4084.3
K-12 School,171000,1955,100,68,44.2,353933,1845.6
Office,63966,1985,100,76,72.8,2663263.5,4248.4
Hotel,233230,1989,100,19,99.1,10543053.4,15733.7
Multifamily Housing,57725,2001,100,50,86.2,3375627.1,3094.2
Multifamily Housing,74056,2000,100,25,83.3,4026094.8,3401.4
Multifamily Housing,87612,1987,100,41,86.6,6137781.7,5380.7
Office,73804,1931,100,76,65.7,146600,5831.8
Multifamily Housing,52200,1937,100,62,106.6,4944206.9,4563.1
Multifamily Housing,128637,1960,100,100,21.4,628500,6567.9
Multifamily Housing,100000,1967,100,44,114.1,9509093.6,6434
Multifamily Housing,49617,1959,100,74,82.9,3283999.7,5347.2
Multifamily Housing,174302,1985,100,73,77.7,11205770.9,8727.5
Multifamily Housing,130495,1962,100,100,25.5,1327016.7,14264.8
Multifamily Housing,86321,1972,100,49,101.5,7297620.1,7907.7
Multifamily Housing,191330,1956,95,63,81.9,12264995.8,15808.6
Multifamily Housing,55000,1960,100,11,96.9,3808189.1,4183.6
Senior Care Community,87106,1974,95,49,146.3,924975.9,23850
Multifamily Housing,167610,1940,100,36,103.6,14503476.2,10690.4
Senior Care Community,95000,1950,100,67,121.8,7779453.4,5897.9
Multifamily Housing,59100,1929,95,55,87.6,4530711.6,8719.2
Multifamily Housing,86298,1988,100,54,86.9,7588499.9,4765.1
Multifamily Housing,90180,1932,100,72,90.9,8413212.7,10167.1
Multifamily Housing,67598,1989,100,48,81.2,3518316.5,4225
Multifamily Housing,110400,1924,100,85,78.9,4521856.4,12010.2
Multifamily Housing,148757,1915,100,100,22.5,792400,9070.1
Multifamily Housing,102140,1963,100,96,53,3713686.5,5941
Multifamily Housing,78000,1940,100,76,82.9,533539,6957.1
Multifamily Housing,130018,1925,100,100,22.3,2400000.1,8476.9
Multifamily Housing,71791,1986,95,49,103.7,6034773.1,5129.2
Multifamily Housing,60282,1938,100,98,66,3169108.6,5316
Multifamily Housing,119761,1973,100,74,84.7,8148923,5218
Senior Care Community,101640,1997,100,1,230.7,13360599.8,12056
Senior Care Community,69200,1969,100,35,148.9,6151779.8,7555.3
Multifamily Housing,72773,1962,100,64,94,5565792.6,8634.8
Retail Store,166738,1967,100,1,337.5,31866297.3,25965.2
Multifamily Housing,58720,1965,100,18,108.1,5539851.8,6797.8
Multifamily Housing,42175,2001,100,37,94.5,3489900.4,5435.3
Multifamily Housing,107124,1963,100,54,89.8,8293799.9,11671.2
Multifamily Housing,91297,1920,100,88,79.6,7590099.8,3818.3
Multifamily Housing,104573,1969,100,71,66.1,5307800,5160.1
Multifamily Housing,80241,1971,100,61,99.1,6567766.7,8373.1
Multifamily Housing,89960,1985,100,6,90.8,4860615.4,71391.6
Multifamily Housing,54600,2007,100,86,58,2267800,2448
Multifamily Housing,87147,1961,100,59,92.5,6832300.6,7678
Multifamily Housing,89776,1962,100,59,80.2,5807755,5845.3
Multifamily Housing,72901,1960,100,100,35.8,358819.6,3227.8
Multifamily Housing,98564,1963,100,64,92.4,780110,8248.3
Multifamily Housing,103710,1962,100,73,88.8,1019557.6,10797.2
Multifamily Housing,68604,1969,100,55,93.2,5454808.6,5461.5
Multifamily Housing,161084,1950,100,95,76.8,672662.2,8385.5
Multifamily Housing,91440,1983,100,65,76.2,4881557.4,5758.5
Multifamily Housing,78504,1973,100,100,28.5,945201.9,9543.6
Multifamily Housing,86576,1962,100,86,77.6,715330.3,8914.7
Multifamily Housing,107761,1962,100,36,113.2,1626745.5,15732.7
Multifamily Housing,62495,1959,100,70,78.1,4031800.1,6843.4
