Real,Predict
162.1,267.7198049772172
72.3,128.15875359858836
84.0,159.47825194071794
72.9,125.97068151143941
91.9,57.34832106618664
70.1,128.99851474328995
61.2,98.53452185580937
23.6,-72.57182142992558
48.3,75.29081313824543
42.6,-186.46104577897404
121.0,173.3187536216455
120.3,165.00731523578725
61.5,108.93519710339413
64.4,114.04883804320173
86.1,167.6779084731344
88.7,17.79440981328679
83.2,156.5438124919557
110.8,151.0326142623391
80.6,132.16627613970047
77.0,132.18322356366136
85.5,57.578256910099284
70.2,96.17186168776465
72.9,115.65672928309942
68.8,117.15540869204852
79.6,135.77655052771445
52.1,87.11273551851676
93.9,145.75013534680338
77.2,116.74608185430338
89.2,139.18382006727143
63.2,112.49542139648571
106.2,172.84469190955207
99.2,153.9537791373138
48.0,4.617584829637835
61.2,102.73262574223759
50.9,67.45629339363398
127.7,215.11673632848573
138.4,199.118565743852
113.8,73.08398948628573
51.6,102.35406489339232
86.7,160.7689600593067
93.4,-152.59140961125235
110.1,92.32667859326494
75.3,123.43429073368284
45.5,1.9565839724905096
85.5,171.14320615929483
89.8,156.77689836955628
160.6,142.87497319570483
66.5,-208.09010107043875
33.2,88.7725618137132
93.4,70.56019198410922
216.0,75.7502592711972
85.8,-150.42483505171253
107.5,244.40250659606406
94.9,149.21396569864115
70.4,119.41681597472333
48.0,86.69981452717923
71.5,121.93667834704871
17.1,-47.16190863078573
113.3,220.63141715443146
61.9,103.61862432546869
118.6,165.87856305034717
87.5,55.69454890334438
89.0,371.4755203130858
77.1,137.45799065570333
91.7,138.3248897783572
69.5,117.2468865387886
107.3,156.68453046354213
276.7,107.24338514562156
96.9,140.54536241163595
76.9,130.18204299185948
80.0,54.50571092951544
96.8,19.805445228312514
156.9,197.2524921578331
102.3,220.09037233994798
94.4,147.13417118852516
49.0,100.46423427328288
235.8,266.17456214208255
64.5,35.31355360036164
72.6,121.2490988778102
85.6,129.7012848732706
72.6,-130.61225954276685
20.6,26.6500061424641
60.8,98.56671443804314
352.7,1993.507425199446
88.5,176.84200877586494
82.0,151.41836652863148
82.5,37.25943678768258
58.4,107.54867920398691
122.3,66.53135624176312
41.8,-0.368568347583917
114.0,150.35060880655732
91.8,145.2230950098411
148.8,-5.168166931159703
115.6,196.6217172083676
101.6,143.91519394424284
22.3,16.854897351311386
45.4,62.19243238249283
30.1,76.27770587226664
59.7,113.26162542622495
110.1,163.40594998980794
93.6,136.29240425107471
87.5,127.60055667656025
142.9,24.41966863173146
143.0,68.11094249166064
140.2,265.11168382509317
50.5,104.45517431062098
35.2,67.96312723381176
72.2,124.99709932790199
46.9,88.06091043624035
323.4,638.156784236731
111.3,-158.5324487884298
106.5,74.18409222872319
76.5,143.6837088677181
73.5,130.01134338421136
115.9,181.11534093749674
53.6,-12.215217362335473
85.2,147.72880887056073
77.8,125.0712183344522
124.6,210.79639480246357
70.3,122.26058566421413
100.0,73.81198343261019
131.8,184.55666090986782
27.2,74.90255875260111
101.0,218.1527390834266
96.1,153.06694845197003
69.0,112.84610300106073
151.0,111.06768420631049
59.4,16.275265844988127
133.5,196.84614963510762
74.8,117.95564683231035
64.5,112.0869668347443
68.8,118.9787370833276
176.8,327.34164966492
142.8,153.59277218134594
104.3,117.2721348391565
92.6,52.80863093496466
68.7,122.17340302324641
124.6,202.25570669315633
46.4,27.669814126779272
60.8,110.96750461405922
57.7,105.92545558128029
65.6,112.38640094470159
43.9,159.0629673677783
79.8,124.50884209121074
119.8,188.2129560712629
394.8,387.70867638489705
60.2,59.71707623353203
54.4,97.0093013588178
95.0,137.99466686759735
190.9,62.63124638479321
87.7,130.38795806968542
66.1,111.43713340511722
103.8,142.6760315460903
47.2,20.925151080811375
61.5,104.8949114764838
117.9,22.41803677313755
72.4,126.29551342475517
117.4,165.7378085500129
90.7,154.80350428674063
55.9,-123.38141850911728
64.6,114.06580544451023
82.6,197.62383305438652
115.8,77.41642358074752
64.9,125.02511151659422
80.6,134.47633277847012
69.4,113.87604886758918
57.8,-87.25853897524121
72.9,120.91486589988364
89.2,15.397697970347584
125.4,160.1628130527735
56.6,107.70542838994223
62.7,-20.793828589538393
66.0,119.40693280632317
30.9,89.26375285425219
88.7,134.90327408406455
62.9,103.52681881887216
81.7,182.2832623133198
45.3,21.03344588166277
127.0,237.43514772080457
76.6,124.15307100816216
48.1,-37.04144328980753
80.8,168.2028850255247
95.9,20.556536462671488
118.1,17.752123611529242
95.9,158.52166979347115
110.1,206.20980436552054
66.4,113.96567979069573
89.0,55.660781724634774
59.7,-183.2519515582698
59.1,96.03175518677473
102.4,55.923798334699406
84.4,33.646542831074115
67.9,120.27507114737435
81.8,161.75242893155925
127.1,72.10025133309371
62.7,114.11903193543372
107.8,144.62404370276374
73.3,125.98634477169446
51.4,-185.66096761329072
35.6,2.351793454810789
118.9,193.72646634825148
125.3,105.18920582846383
73.1,154.06353638586114
79.9,116.42405938200173
112.6,81.10900102247076
112.0,178.8500367354213
83.3,130.8932690734485
102.8,63.24587361645452
62.7,-172.67738636543942
68.2,121.90049156828894
104.7,135.05231667180985
111.3,243.31102726533635
70.9,-122.84757555366213
73.6,122.90133875302234
86.3,117.64273822172251
92.1,38.3790694187118
103.6,-19.063097894718837
78.0,92.3722486749646
70.9,120.58943067069762
80.0,139.852955938325
80.3,158.68069459025475
115.9,207.4149620791151
6.1,72.02310961250063
28.3,73.49693532513103
94.8,152.27107810704055
7.7,50.34606048463935
74.4,124.81798151979984
13.0,11.051039246868541
88.9,133.4007463231165
70.8,120.65042674361538
41.7,31.135953642372137
85.2,142.3495972314455
213.4,747.5803357329112
99.6,-120.50387558883237
137.1,-9.983818372190385
64.2,111.57122442302706
7.1,11.446767648714705
45.5,89.5278412304325
99.1,-218.40687357444727
92.2,156.759459913466
117.2,254.53792811700572
66.0,114.39930517304873
106.4,121.72037496603943
99.3,149.78339492991626
225.5,374.6274189406786
167.4,106.9747899719578
81.2,125.84337042563786
129.9,11.713885628263753
68.2,121.37657061484376
149.9,84.68670181980171
109.7,151.87028016272865
74.6,117.54047356061312
68.9,118.63748634643346
110.7,232.39799225512886
94.5,0.2884095499016581
80.9,139.61202667419818
124.6,53.34707386028847
124.7,247.6152098007063
164.2,141.11261157359928
68.5,118.69766333943647
81.1,129.22073436191354
91.7,212.66678038027638
93.7,146.0475742846104
79.0,80.79592791102914
58.2,54.20380333215202
14.4,16.925959618786496
72.2,47.77429628969746
52.7,76.88906744516315
83.3,133.70456590907662
73.5,100.17382917108806
41.5,43.27639838222373
80.3,132.73813974349127
70.2,111.83450593041992
74.6,121.16845265408634
117.0,356.5644773691946
92.5,169.89726782769083
59.1,-1.1631572742712208
100.9,57.12062626635593
73.5,120.32923077285176
133.3,200.89884500950967
74.7,154.43568983919573
78.0,133.91691012874395
85.2,137.07525321766042
39.2,58.430886383242154
84.5,65.17425529571167
69.4,-272.5004484288521
70.6,120.40877047860579
108.1,158.89578719593862
109.0,65.02843941342645
92.8,52.122385387406005
69.3,140.30575297345263
54.6,29.618170770313938
66.6,115.31210714437785
90.5,-198.8930054141896
52.2,101.51940276817967
82.3,161.0607553176202
437.9,429.21495378809743
68.7,-1.0610283298551977
62.7,24.851949865016913
87.3,136.87224611357502
67.5,121.54556975899678
147.4,15.588753097350322
56.7,96.45230096031588
55.9,127.8270173689025
42.1,24.76809436143941
58.0,90.61380491147523
97.6,146.42800961222383
57.4,103.08586442271556
80.6,127.83645887168964
68.4,119.46536763502225
62.3,111.64953597118091
54.7,79.14958049484378
85.6,139.48069101183182
26.4,-45.742759588455016
86.7,129.9867678367375
58.0,97.40197926356456
78.6,84.45295166761625
24.5,72.54811481540821
87.8,141.1271584191069
78.5,126.4848475805217
88.4,156.09829736783223
86.2,132.8942606402325
77.5,134.30952035617742
89.8,155.23560121321847
256.7,405.61315010622
90.1,146.7068631022853
75.5,152.89640015020274
70.4,105.93088774343295
139.0,241.91423139155063
67.4,112.94138167078607
126.4,60.76548644343425
96.9,140.20358087283768
94.1,11.3078927478836
62.6,98.96177506045822
133.9,353.95867523427194
25.8,-313.5323705351735
180.2,592.8692199980111
106.8,159.98944086738072
98.5,82.13439784845968
24.7,79.5085723502226
114.6,151.4413080327115
53.2,89.9149570972948
121.1,145.90461312910068
33.5,66.27395438370354
76.8,131.66673903651204
56.3,62.34959498767711
74.4,-25.954670112357555
76.3,137.3187055795833
12.1,-15.022265215795706
94.5,139.39213915204954
61.1,-48.40220100136061
200.7,180.16662951122157
87.3,250.15196545482726
109.9,170.95706504912124
76.7,32.18889288535468
66.3,116.85254722796982
116.3,161.6741838911587
53.2,88.20392767554662
108.8,255.37100100325148
126.0,159.20525013642728
120.4,156.62158295519515
79.5,107.10433221872418
89.3,69.02389392959788
95.7,145.7261690155595
98.6,141.7427890682065
59.8,60.42423826460943
64.6,58.165951756226775
114.8,221.54660622044932
74.9,-102.99148673022195
120.8,226.01697178889063
27.2,59.907760145560296
72.8,131.81515429635724
79.0,126.60507714770694
87.6,135.05570790913583
150.3,54.85552718488981
110.3,397.8470292667362
81.2,126.07849346810482
74.6,129.25099352719351
118.8,166.0081785919411
84.2,133.32125553516425
99.4,-13.49479291990508
68.6,118.23149314596216
40.8,60.924002469779445
81.1,136.30244875997192
85.9,131.39510473033022
59.5,71.56133856492963
69.8,116.26230989370978
67.8,114.8286874272286
81.1,127.81891986598723
105.1,76.37046480140933
72.7,128.08059083097288
80.5,129.4642293950924
37.3,52.272893751371015
72.2,136.58894873606926
76.3,122.45646047193097
94.0,173.63533916299016
9.2,48.49348892448732
73.4,120.92587056275144
155.9,166.32937293071484
181.4,380.6130200451503
68.1,34.84769445010835
175.6,200.43571543314292
67.7,119.52433580564895
83.8,125.20274646582244
75.0,121.59067230257847
86.8,144.00168853749392
21.2,44.41334159020724
126.7,180.13118612051966
119.8,244.65554665676137
71.2,132.08806409825024
66.0,43.228536515025894
194.7,28.09291010969588
69.4,116.31459281301758
62.7,41.61326153183671
85.1,-25.707020030988346
78.9,20.09179369633179
79.2,95.9093614716871
155.1,311.1367410603159
17.2,-21.901546325938767
86.0,131.14407785891726
37.9,78.51591707207056
77.7,119.49718238195402
94.9,347.4837329373563
90.1,72.46661710998339
89.0,124.10367939737228
83.4,16.2153663546706
61.9,106.53933410897446
101.2,60.82298554105897
59.8,108.89956697329876
61.3,113.04496667822161
71.2,120.12768140838372
151.5,327.23140118218635
91.5,148.7655222086783
54.5,-53.70626326083046
71.1,123.62276609361737
61.3,108.66186982122662
73.6,127.22673907776269
74.3,-150.9187198469853
93.2,65.89668128180641
85.9,59.50685579151088
55.4,19.50385203214627
94.4,154.7008185425809
82.3,149.3879982951735
99.8,150.46973780428146
631.8,1012.3802567983038
68.7,-149.04287109025097
79.0,137.2782262394209
107.5,59.73681781993424
56.7,49.119705583846
89.8,64.81292077102142
105.9,66.70779701610488
105.8,86.87899255457297
109.5,154.86760124835362
66.6,109.93762537731448
52.9,97.70689425811844
114.1,196.28894117241072
88.1,138.32247282185432
55.9,66.27684889449952
82.8,135.6491269149771
103.9,162.8567705959287
81.3,135.1583310009389
72.5,121.86344871917365
56.6,54.81715063101157
79.0,133.0508102323202
60.9,109.60591163884084
90.2,151.0054561693496
121.8,109.66972959964204
81.3,63.662221156413494
50.8,85.43566956341448
107.4,389.78202786731254
65.7,81.07312190856845
93.1,153.56530233920643
66.5,118.34619467481508
76.0,70.11673906254299
77.7,139.0167083130155
110.4,193.99178379303862
24.1,64.74102898966296
78.9,127.5486979571471
102.8,33.3394516800868
58.0,117.40096811732522
69.4,60.15333530922989
90.4,66.57703548472661
111.7,60.54602909953238
89.4,117.72713575658658
65.1,112.39860075130359
33.4,65.919524085853
60.8,4.193499493259429
62.5,108.26042210623874
67.9,116.69407224923576
85.6,136.45334241800643
141.3,316.8782007780943
97.3,147.8717907513468
50.1,56.37557715181737
81.0,123.25225625072684
84.1,77.54517434875805
96.4,152.1766645922388
96.6,150.29348061016196
91.5,178.60159264531873
83.3,134.0414976647953
96.5,148.78620071986327
149.1,116.92806880541286
74.8,123.8635707234788
84.5,71.12351634321408
56.0,96.36900956769753
82.0,130.0366764096867
32.0,-170.34403048302147
51.1,-142.78904091826848
84.5,165.19430162332418
545.0,604.0910050876095
120.0,129.21660941800914
92.1,62.08096764146447
70.3,125.75051800759194
94.6,158.94816239763526
73.6,125.63075060169786
57.9,68.96694073653975
51.8,52.00363016258173
80.7,60.155697413358666
33.5,19.283798519390928
28.6,-21.699858187940578
88.8,159.4572082697611
67.1,116.65838994720181
120.3,65.03162100841698
109.8,153.89441463272743
85.9,67.97689166441998
170.8,1079.4915463610723
95.2,-2.860933732960831
91.1,137.36231922335946
63.1,110.83701861251367
81.5,160.08540009478722
17.6,27.781391959941253
152.3,502.33493038566013
126.6,-305.6076112003315
88.5,150.20808781565339
63.1,112.42128370111297
15.7,-192.14308705855777
24.7,-4.647722293518626
75.7,91.60292373821646
92.4,147.30923639855587
84.7,152.32406660727074
85.7,141.43414179043066
111.7,285.97687186508927
67.0,84.2824782288632
58.6,97.64503493982971
98.2,152.1532740915756
88.1,-33.310063160906715
97.0,145.34546972117235
75.1,37.326367538036465
40.3,52.63378524917052
60.4,111.1778436579134
151.0,118.19077268191552
79.0,131.3131166267078
73.8,124.54884350712442
91.6,131.8866287422874
90.7,175.26758105717988
85.8,39.340856572735085
152.9,61.4603933233611
125.1,-84.8461365536998
132.0,220.9220175664681
42.2,32.87959665182989
74.7,52.82156434996128
83.5,143.56417047489694
21.3,1.3118635504560245
83.3,334.6666602092349
49.9,66.72093532318954
81.7,247.20560720014225
140.2,417.9289616717326
56.8,-182.91644298163445
111.7,159.92019664249364
97.1,72.85772970516165
56.1,72.50515517208903
110.1,348.20328555523645
89.8,84.61230175561528
90.6,73.31634497204502
63.1,107.87202807376045
55.7,92.31647343940986
73.9,132.1120140264348
89.4,129.77690944177687
86.2,132.20911435442838
107.2,90.72574046134008
154.3,61.47829167804647
25.0,70.58588760668133
121.5,185.78321813522325
125.6,216.806578893804
80.1,133.10473548825166
103.9,292.4281023613838
89.8,88.36811862696814
88.0,147.97359824034157
80.2,133.53068330216658
154.5,191.76249255234882
65.1,105.61132789725659
103.8,146.00429691675936
133.2,-29.331183032431113
64.5,73.2096073038369
72.8,137.9377922468917
73.4,73.41746581773951
77.3,72.61499254370372
68.6,-247.48354960260306
61.1,108.54616387558369
101.5,164.81979855898385
104.9,313.0631364253553
77.0,123.49443066514921
70.3,118.21074343825154
90.2,160.73809448720826
112.7,38.01432711333284
85.5,127.92750749574006
79.7,59.37767711874375
71.6,60.972930054873565
85.9,127.89428179298893
65.2,115.23406681624238
75.5,118.9113666104127
124.4,130.31471272914933
88.4,55.62326690158818
102.1,235.48489920965184
84.1,158.63777109192256
82.2,34.71790628387247
94.4,-137.9308380642621
66.1,109.1624887000691
72.6,117.55623773537175
87.7,128.0009996927251
65.1,95.36758407619868
97.9,145.66016771514586
78.2,143.72237922574777
56.5,103.10891344974098
115.9,53.51515928688782
75.2,114.96752674254677
47.2,89.38571235221121
181.7,938.214291393382
76.5,119.9094553109864
68.3,117.8014130660354
74.5,126.60425239092149
143.6,195.0326985194304
21.1,-121.05253959393113
88.8,136.77251674518294
20.5,73.10122448286437
71.7,130.6724410499486
105.9,207.3290590091031
88.6,141.1757101101925
21.9,41.935638881835494
97.4,149.57932479574862
62.5,111.6883634742619
63.7,-343.63466693535463
88.8,131.88764730817846
92.9,180.91014597596285
66.0,60.01300726454308
105.8,-126.22619238491612
70.2,114.48376752103081
60.5,106.1449415040486
40.3,-84.10533167186878
73.3,122.37952226509177
29.1,36.16235611151754
80.2,126.74608409075333
58.7,55.931442866394335
80.2,60.259976133849555
124.4,249.71946784570045
57.5,108.2406757696876
56.6,85.52304920277655
87.8,159.7102074031629
76.4,131.81578564736301
100.4,246.168171250836
20.0,47.84687493514124
71.2,124.79837591400027
104.1,396.9611027339186
53.4,-9.016975759891853
85.6,108.36566386125162
62.2,64.31878504265083
94.1,138.17742661280184
79.2,126.33748035262406
51.2,-23.085578746953498
111.7,147.0572042484615
71.5,110.34568907616023
33.7,51.36819143533312
37.3,16.344726110329837
99.2,5.930226531383742
99.6,47.139221111828334
107.6,735.0531627754311
383.0,951.1855163783
58.7,-19.951281238294385
53.6,36.115491098439996
66.9,100.7081102900672
81.1,92.23459592458187
53.1,87.16444590221958
83.6,125.38843739778837
87.3,131.71097159489852
92.9,144.42076641301642
18.6,53.99644197062378
64.1,66.45559402163988
79.0,258.3915779806108
148.5,203.53630549695748
75.4,122.4860256054876
67.0,117.8379878363628
5.8,55.64418403213697
119.3,281.3688442172941
65.3,106.85075254796293
19.6,29.221998361446275
88.0,156.00020121834524
92.3,169.2496943102139
62.4,54.340157215535015
94.7,286.172753013611
33.9,78.07450002490222
106.2,174.04220079564791
92.2,146.74174939058406
86.0,142.1998918408143
76.1,132.00349709145482
57.0,107.03281167135879
60.7,89.60121223960003
143.0,502.25741850483115
68.7,123.5149065545141
115.1,183.02051083103197
91.3,68.00905592427794
92.3,75.61302886225884
95.9,144.3057961718456
108.3,130.81080369907565
123.7,168.56705205735506
60.0,78.52396275574364
96.2,146.85128780239074
99.1,334.00581062852854
68.9,84.51199326840717
66.6,116.99745053700047
82.2,89.53481882018642
51.4,97.1019788526913
97.8,143.388265874681
104.4,167.14852869551865
83.8,129.11243271903814
117.8,160.69970526875437
68.0,13.49117866188542
87.7,138.52725517454215
91.5,148.9643728897497
16.8,54.73008866187099
29.4,-17.381190495414643
104.3,97.93090073073367
80.1,133.9072286574478
31.9,-39.944999713029276
65.9,112.83533657436685
82.7,142.54359768166216
64.4,26.28825165671296
98.7,156.67249122902084
105.8,153.07353629012528
111.5,152.16016386296377
90.8,138.32544207356224
150.8,295.1324209323453
103.8,-0.5178659572221562
82.4,-8.551568964176056
4.0,42.01704987337449
81.5,139.63620656216307
186.5,324.50229222390743
103.6,186.5341165982275
67.9,117.78422707883982
98.9,149.2667482983328
107.8,141.16346166362203
126.8,150.70667049447488
64.1,49.20533872203024
244.0,328.81839618909015
70.2,65.98643050645639
62.1,52.335421558305164
141.6,82.59062196892387
60.0,96.69850953473349
44.5,-230.68518490406524
66.0,114.45741039359106
137.9,276.472788834492
87.6,136.26556821023678
52.0,85.68478707337354
99.0,145.24289047983663
58.9,101.25211883718413
31.5,7.896882971262144
64.3,10.001633910176722
85.3,167.37240308404512
92.9,61.368606931461535
140.9,245.20938414961796
99.8,178.59022424788236
54.1,57.426519465973044
42.8,80.90175861729955
72.9,127.90307361122242
30.3,65.52707963084819
73.7,124.56571408388983
18.8,69.64258010256899
152.4,1330.3631357566728
81.5,135.84799676260153
